"품목명","단위","등급","가격","산지","친환경구분","입력일"
"[기타양채]로케트","1kg","특(1등)","14500","서울 강동구","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","14800","서울 강동구","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","15100","서울 강동구","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","15500","서울 강동구","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","14600","서울 강동구","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","11900","서울 강동구","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","12900","서울 강동구","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","16000","경기 양평군","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","15700","경기 양평군","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","11900","충남 당진시","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","14800","경기 성남시","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","12600","경기 고양시","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","13000","경기 고양시","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","13500","경기 고양시","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","4500","경기 광명시","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","4600","경기 광명시","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","12500","경기 광명시","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","14500","경기 양평군","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","14900","경기 양평군","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","12500","경기 여주시","일반","20200128"
"[기타양채]로케트","1kg","특(1등)","17000","경기 양평군","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","2500","경기 이천시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6800","경기 이천시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","7000","경기 이천시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6400","경기 여주시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6500","경기 여주시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6600","경기 여주시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6800","경기 여주시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","5100","경기 이천시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6300","경기 이천시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","1500","경기 이천시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6800","경남 밀양시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6900","경남 밀양시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","5900","경기 이천시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6000","경기 이천시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","5900","서울 송파구","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","1200","경기 하남시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6900","서울","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6300","서울","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6600","서울","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","3900","경기 성남시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","7500","경기 성남시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6900","경기 성남시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6600","경기 성남시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","6700","경기 성남시","일반","20200128"
"[기타양채]로즈","1kg","특(1등)","1800","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3800","경기 고양시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4900","경기 광주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6100","경기 광주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","7400","경기 광주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","7800","경기 광주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6600","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","7900","경기 안성시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","8100","경기 안성시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","2800","경기 성남시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3100","경기 성남시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3300","경기 성남시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5900","경기 성남시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6200","경기 성남시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4600","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5900","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6100","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3700","경기 남양주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5800","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5600","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","10000","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","10100","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","9600","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3500","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5000","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5500","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5800","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6200","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3900","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6000","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6500","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6300","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4100","경기 양평군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6100","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6500","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6900","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","7200","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4600","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4900","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5200","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5300","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5400","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5500","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3000","경기 용인시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3200","경기 용인시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6400","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6600","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6700","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4600","경기 용인시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4800","경기 용인시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","2800","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6900","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","7100","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6200","경기 여주시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3600","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3700","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3900","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3800","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6600","서울 강동구","일반","20200128"
"[기타양채]로메인","4kg","특(1등)","5800","경기 이천시","일반","20200128"
"[기타양채]로메인","4kg","특(1등)","6100","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6300","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","6200","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3100","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","3300","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4300","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","8600","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4800","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","5000","경기 이천시","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","7100","서울 강동구","무농약","20200128"
"[기타양채]로메인","2kg","특(1등)","7500","서울 강동구","무농약","20200128"
"[기타양채]로메인","2kg","특(1등)","3900","충북 음성군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","4000","충북 음성군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","7100","충북 음성군","일반","20200128"
"[기타양채]로메인","2kg","특(1등)","7800","서울 강동구","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","16600","충북 진천군","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","15700","경기 남양주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","15800","서울 강동구","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","18200","경기 여주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","19200","경기 양평군","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","17900","경기 여주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","17300","경기 양평군","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","17900","경기 용인시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","21200","경기 양평군","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","17100","경기 여주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","16900","경기 여주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","16600","경기 여주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","17900","경기 남양주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","15500","경기 남양주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","18100","경기 남양주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","16800","경기 남양주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","14800","경기 남양주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","18200","경기 남양주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","18900","경기 남양주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","19200","경기 남양주시","일반","20200128"
"[기타양채]당귀","1kg","특(1등)","15900","경기 구리시","일반","20200128"
